,routeNameList,RouteLinks,busname,bustypes,dptimes,dplocs,runtime,bptimes,bplocs,nextday,ratings,ratingppl,busfare,oldfares,seatavail,wseatavail
1501,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Orange Tours and Travels Platinum,Volvo Multi-Axle Sleeper A/C (2+1),14:00,Rama Talkies,08h 45m,22:45,NTR Circle,N/A,3.4,34,990,N/A,18 Seats available,6 Single
1502,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),15:20,Seethammapeta,08h 10m,23:30,Ramavarapadu Ring Road,N/A,3.4,33,INR 1290,N/A,23 Seats available,7 Single
1503,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SRKT Travels,Non A/C Seater / Sleeper (2+1),20:00,Yandada,09h 00m,05:00,Vijayawada Old Bus Stand,04-Aug,3.7,23,INR 480,N/A,29 Seats available,8 Single
1504,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,Rama Talkies,07h 30m,06:00,Benz Circle,04-Aug,3.0,43,INR 700,N/A,36 Seats available,6 Single
1505,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),22:00,Seethammapeta,08h 10m,06:10,Ramavarapadu Ring Road,04-Aug,3.3,33,INR 890,N/A,30 Seats available,9 Single
1506,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),20:30,RTC Complex,08h 15m,04:45,Police Control Room,04-Aug,3.4,29,INR 576,N/A,29 Seats available,2 Single
1507,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),18:40,Rama Talkies,07h 40m,02:20,Pandit Nehru bus stand,04-Aug,4.5,10,INR 958,N/A,25 Seats available,6 Single
1508,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Krishna Travels,A/C Seater / Sleeper (2+1),20:45,MVP Colony,08h 30m,05:15,Varadhi,04-Aug,3.1,38,INR 550,N/A,26 Seats available,3 Single
1509,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,NueGo,Electric A/C Seater (2+2),21:00,"RTC Bus Stand, Vizag",08h 15m,05:15,Rtc bus stand,04-Aug,3.3,29,474,N/A,26 Seats available,0
1510,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:15,RTC Complex,07h 35m,05:50,NIDAMANURU,04-Aug,3.5,22,466,N/A,39 Seats available,4 Single
1511,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Padmavathi Travels,A/C Sleeper (2+1),21:25,Kommadi,08h 35m,06:00,Benz Circle,04-Aug,3.7,18,INR 700,N/A,27 Seats available,7 Single
1512,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:40,Kommadi,08h 20m,06:00,Hanumanpet,04-Aug,3.2,25,INR 500,N/A,20 Seats available,1 Single
1513,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),18:15,Rama Talkies,08h 20m,02:35,Benz Circle,04-Aug,3.9,13,INR 935,N/A,26 Seats available,0
1514,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,PRL BUS,A/C Seater / Sleeper (2+1),16:00,RTC Complex,07h 59m,23:59,Varadhi,N/A,3.2,26,INR 700,N/A,29 Seats available,2 Single
1515,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Orange Tours And Travels,A/C Seater / Sleeper (2+1),23:00,Rama Talkies,07h 30m,06:30,Benz Circle,04-Aug,2.6,72,INR 800,N/A,47 Seats available,10 Single
1516,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),22:30,Thagarapuvalasa,08h 30m,07:00,Benz Circel,04-Aug,New,N/A,INR 3999,N/A,44 Seats available,0
1517,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),20:00,MVP Colony,07h 45m,03:45,Benz Circel,04-Aug,New,N/A,INR 3999,N/A,44 Seats available,0
1518,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),14:00,Rama Talkies,08h 30m,22:30,Benz Circel,N/A,New,N/A,INR 1090,N/A,8 Seats available,0
1519,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,RAJULATALLI TRAVELS,NON A/C Semi Sleeper (2+2),22:00,Yandada,07h 30m,05:30,Vaaradi,04-Aug,New,N/A,INR 5000,N/A,40 Seats available,0
1520,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Krishna Travels,A/C Seater / Sleeper (2+1),20:55,Kommadi,08h 05m,05:00,Benz Circle,04-Aug,3.1,26,INR 750,N/A,31 Seats available,8 Single
1521,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Navin Travels,Non A/C Seater / Sleeper (2+1),22:30,Rama Talkies,07h 45m,06:15,Old busstand,04-Aug,4.4,7,555,N/A,24 Seats available,3 Single
1522,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Orange Tours And Travels,A/C Seater / Sleeper (2+1),20:00,Rama Talkies,07h 15m,03:15,NTR Circle,04-Aug,3.2,20,INR 1100,N/A,23 Seats available,12 Window
1523,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),15:30,MVP Colony,08h 29m,23:59,Benz Circle,N/A,4.5,5,INR 670,N/A,34 Seats available,2 Single
1524,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,Maddilapalem Highway,07h 00m,05:30,KEASARAPALLI,04-Aug,3.3,17,466,N/A,18 Seats available,3 Single
1525,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,LAVYASRI Travels,Non A/C Seater / Sleeper (2+1),22:35,Maddilapalem Highway,06h 55m,05:30,Old bus stand,04-Aug,4.8,4,INR 549,N/A,20 Seats available,6 Single
1526,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Rajesh Transports,NON A/C Sleeper (2+1),15:00,Seethammapeta,08h 30m,23:30,Benz Circle,N/A,3.8,9,INR 1120,N/A,9 Seats available,4 Single
1527,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Venkataramana Travels,A/C Seater / Sleeper (2+1),21:50,MVP Colony,08h 40m,06:30,Ramavarapadu Ring Road,04-Aug,2.8,37,540,N/A,28 Seats available,2 Single
1528,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),22:00,Kommadi,07h 00m,05:00,Old RTC Bus Stand,04-Aug,2.8,34,INR 450,N/A,24 Seats available,1 Single
1529,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:35,Rama Talkies,07h 10m,06:45,Sithara Center,04-Aug,3.2,13,566,N/A,25 Seats available,5 Single
1530,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),22:15,Madhurawada,08h 00m,06:15,Old RTC Bus Stand,04-Aug,3.6,8,INR 550,N/A,28 Seats available,13 Window
1531,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:00,Rama Talkies,07h 00m,05:00,Benz Circle,04-Aug,2.7,27,INR 700,N/A,24 Seats available,2 Single
1532,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),22:40,Gurudwar,07h 05m,05:45,Mangalgiri Bypass,04-Aug,2.6,31,INR 555,N/A,25 Seats available,3 Single
1533,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),21:30,Seethammapeta,07h 20m,04:50,Ramavarapadu Ring Road,04-Aug,2.4,28,INR 990,N/A,30 Seats available,10 Single
1534,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Svkdt travels,A/C Seater / Sleeper (2+1),22:00,Rama Talkies,07h 30m,05:30,Rtc bus stand,04-Aug,4.1,53,INR 574,N/A,31 Seats available,3 Single
1535,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Vsaikrishna Travels,NON A/C Sleeper (2+1),22:00,Gurudwar,08h 00m,06:00,Governorpeta,04-Aug,3.3,7,INR 650,N/A,22 Seats available,6 Single
1536,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),21:50,Madhurawada,08h 50m,06:40,Varadhi,04-Aug,3.4,4,495,N/A,14 Seats available,3 Single
1537,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Amaravathi Travels,NON A/C Sleeper (2+1),22:45,Gajuwaka,07h 45m,06:30,Rtc bus stand,04-Aug,2.8,15,675,N/A,18 Seats available,3 Single
1538,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Navayuga Travels,A/C Sleeper (2+1),22:00,Rama Talkies,09h 20m,07:20,Benz Circle,04-Aug,3.0,6,INR 990,N/A,21 Seats available,0
1539,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),22:45,RTC Complex,08h 00m,06:45,Old RTC Bus Stand,04-Aug,2.1,28,450,N/A,20 Seats available,10 Window
1540,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,A/C Seater / Sleeper (2+1),19:00,Rama Talkies,07h 45m,02:45,Benz Circle,04-Aug,3.0,4,INR 800,N/A,27 Seats available,4 Single
1541,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Kaveri Travels,Non A/C Seater / Sleeper (2+1),16:30,Rama Talkies,08h 15m,00:45,Benz Circle,04-Aug,2.4,7,INR 599,N/A,30 Seats available,7 Single
1542,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Navin Travels,Non A/C Seater / Sleeper (2+1),23:00,Maddilapalem Highway,08h 30m,07:30,Ramavarapadu Ring Road,04-Aug,2.6,7,555,N/A,22 Seats available,0
1543,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:35,Madhurawada,08h 50m,06:25,Mangalgiri Bypass,04-Aug,2.1,11,INR 600,N/A,29 Seats available,4 Single
1544,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sree Durga Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:00,Madhurawada,07h 10m,05:10,VARADI,04-Aug,1.9,5,INR 890,N/A,10 Seats available,0
1545,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Jagan Travels,Non A/C Seater / Sleeper (2+1),23:00,Rama Talkies,06h 00m,05:00,Old RTC Bus Stand,04-Aug,2.1,5,INR 2200,N/A,13 Seats available,4 Single
1546,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,Non A/C Seater / Sleeper (2+1),22:00,Gurudwar,09h 30m,07:30,Benz Circle,04-Aug,1.5,8,INR 549,N/A,28 Seats available,6 Single
1547,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),21:30,Rama Talkies,08h 15m,05:45,Benz Circle,04-Aug,2.9,4,INR 555,N/A,24 Seats available,6 Single
1548,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,Gurudwar,06h 30m,05:30,Old RTC Bus Stand,04-Aug,1.9,5,INR 1290,N/A,29 Seats available,2 Single
1549,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),13:00,MVP Colony,09h 30m,22:30,Tadepalli,N/A,1.8,11,INR 1190,N/A,13 Seats available,1 Single
1550,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),23:00,Akkayapalem,06h 50m,05:50,Annkammatalli temple,04-Aug,2.3,9,INR 600,N/A,30 Seats available,1 Single
1551,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:00,Maddilapalem Highway,07h 30m,04:30,Benz Circle,04-Aug,1.9,15,INR 500,N/A,27 Seats available,1 Single
1552,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Prathap Travels,Non A/C Seater / Sleeper (2+1),22:10,Madhurawada,07h 20m,05:30,Hanumanpet,04-Aug,2.2,9,INR 600,N/A,17 Seats available,7 Single
1553,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),21:55,Madhurawada,07h 50m,05:45,Rtc bus stand,04-Aug,2.5,8,INR 599,N/A,26 Seats available,5 Single
1554,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:40,Kurmanipalem,08h 50m,07:30,Rtc bus stand,04-Aug,1.2,5,INR 545,N/A,12 Seats available,4 Window
1555,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,IntrCity SmartBus,AC Sleeper (2+1),19:00,MVP Colony,08h 35m,03:35,Benz Circle,04-Aug,4.5,N/A,INR 1199,N/A,24 Seats available,8 Single
1556,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,GMC Travels,A/C Seater / Sleeper (2+1),17:00,Akkayapalem,08h 30m,01:30,Rtc bus stand,04-Aug,4.5,N/A,INR 780,N/A,31 Seats available,6 Single
1557,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Vikram Travels,A/C Sleeper (2+1),21:00,Madhurawada,06h 45m,03:45,Ramavarapadu Ring Road,04-Aug,4.5,N/A,INR 850,N/A,21 Seats available,4 Single
1558,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:10,Anandapuram,08h 40m,02:50,Police Control Room,04-Aug,4.5,N/A,1470,N/A,19 Seats available,2 Single
1559,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),13:30,Rama Talkies,07h 45m,21:15,Benz Circle,N/A,4.3,N/A,INR 1799,N/A,9 Seats available,1 Single
1560,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),22:20,Rama Talkies,06h 10m,04:30,Rtc bus stand,04-Aug,4.3,N/A,INR 1897,N/A,6 Seats available,0
1561,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Cherry Collars,Bharat Benz A/C Sleeper (2+1),16:00,RTC Complex,07h 45m,23:45,Benz Circle,N/A,4.1,N/A,INR 2290,N/A,12 Seats available,0
1562,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shree Manikanta Travels,A/C Sleeper (2+1),18:30,Satyam Junction,07h 30m,02:00,Benz Circle,04-Aug,4.1,N/A,INR 1039,N/A,14 Seats available,5 Single
1563,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Ramana Tours And Travels,A/C Sleeper (2+1),17:30,NAD Junction,07h 30m,01:00,Rtc bus stand,04-Aug,4.1,N/A,950,N/A,25 Seats available,6 Single
1564,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Shree Manikanta Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:00,Satyam Junction,07h 05m,21:05,Benz Circle,N/A,4.1,N/A,INR 1799,N/A,10 Seats available,3 Single
1565,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,A/C Seater / Sleeper (2+1),19:30,RTC Complex,07h 30m,03:00,Police Control Room,04-Aug,3.9,N/A,INR 780,N/A,35 Seats available,0
1566,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,LUCKY TRAVELS,A/C Seater / Sleeper (2+1),17:30,Rama Talkies,07h 30m,01:00,Varadhi,04-Aug,3.9,N/A,INR 899,N/A,22 Seats available,7 Single
1567,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,RTC Complex,07h 45m,02:45,Police Control Room,04-Aug,3.9,N/A,INR 800,N/A,32 Seats available,2 Single
1568,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,A/C Seater / Sleeper (2+1),17:30,Maddilapalem Highway,09h 15m,02:45,IBRAHIMPATNAM,04-Aug,3.9,N/A,INR 858,N/A,13 Seats available,0
1569,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Mayuri Travels,A/C Sleeper (2+1),20:20,Anandapuram,07h 40m,04:00,Police Control Room,04-Aug,3.9,N/A,INR 1220,N/A,29 Seats available,0
1570,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,NueGo,Electric A/C Seater (2+2),13:00,"RTC Bus Stand, Vizag",08h 15m,21:15,Rtc bus stand,N/A,3.9,N/A,427,N/A,26 Seats available,0
1571,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),18:50,ANANDPURAM,06h 10m,01:00,Vijayawada,04-Aug,3.8,N/A,INR 799,N/A,24 Seats available,8 Single
1572,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri VInayaka Travels(Siva's),A/C Seater / Sleeper (2+1),20:00,RAMATALKIES(VISAKHAPATNAM,07h 45m,03:45,Benz Circle,04-Aug,3.8,N/A,INR 849,N/A,27 Seats available,3 Single
1573,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri VInayaka Travels(Siva's),NON A/C Sleeper (2+1),21:00,Madhurawada,07h 30m,04:30,Ramavarapadu Ring Road,04-Aug,3.8,N/A,INR 749,N/A,22 Seats available,0
1574,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Rajesh Transports,Volvo 9600 Multi-Axle A/C Sleeper (2+1),14:15,Seethammapeta,07h 20m,21:35,Benz Circle,N/A,3.8,N/A,INR 1899,N/A,16 Seats available,0
1575,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:50,RTC Complex,07h 20m,06:10,Benz Circle,04-Aug,4.4,26,INR 799,N/A,23 Seats available,5 Single
1576,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,IRA Travels,A/C Seater / Sleeper (2+1),00:20,Anandapuram,09h 19m,09:39,Benz Circle,04-Aug,3.7,N/A,INR 1300,N/A,38 Seats available,9 Single
1577,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SVD Vedansh Travels,A/C Sleeper (2+1),14:30,Rama Takis Junction,07h 50m,22:20,Benz Circle,N/A,3.7,N/A,INR 1699,N/A,29 Seats available,10 Single
1578,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,KTR Travels,Non A/C Seater / Sleeper (2+1),17:15,Anandapuram,06h 15m,23:30,KEASARAPALLI,N/A,3.7,N/A,INR 850,N/A,10 Seats available,2 Window
1579,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Tranzindia Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:55,Lankala Palem,05h 35m,04:30,Benz Circle,04-Aug,3.6,47,INR 948,N/A,25 Seats available,9 Single
1580,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:00,RTC Complex,07h 30m,06:30,ANKAMATHALLI TEMPLE,04-Aug,3.5,48,466,N/A,25 Seats available,4 Single
1581,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:45,Madhurawada,08h 15m,02:00,Benz Circle,04-Aug,3.6,N/A,INR 590,N/A,39 Seats available,8 Single
1582,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,RUDRA TOURS & TRAVELS,NON A/C Seater/ Sleeper (2+1),22:30,Madhurawada,07h 30m,06:00,Police Control Room,04-Aug,3.6,N/A,INR 610,N/A,30 Seats available,2 Single
1583,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Komitla Trans lines.,NON A/C Sleeper (2+1),14:00,Rama Talkies,08h 30m,22:30,Benz Circle,N/A,3.5,N/A,1387,N/A,3 Seats available,1 Single
1584,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),17:30,Rama Talkies,09h 30m,03:00,Bandar Road,04-Aug,3.5,N/A,2375,N/A,36 Seats available,12 Single
1585,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),20:00,Rama Talkies,07h 30m,03:30,Benz Circle,04-Aug,3.4,N/A,INR 888,N/A,24 Seats available,4 Single
1586,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),19:00,Rama Talkies,07h 30m,02:30,Benz Circle,04-Aug,3.4,N/A,INR 799,N/A,36 Seats available,11 Single
1587,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),17:00,Rama Talkies,08h 00m,01:00,Benz Circle,04-Aug,3.4,N/A,INR 1900,N/A,15 Seats available,3 Single
1588,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),16:00,Rama Talkies,07h 30m,23:30,Benz Circle,N/A,3.4,N/A,INR 2400,N/A,18 Seats available,2 Single
1589,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),18:30,Rama Talkies,07h 30m,02:00,Benz Circle,04-Aug,3.4,N/A,INR 1000,N/A,22 Seats available,2 Single
1590,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),17:00,Rama Talkies,06h 55m,23:55,Old RTC Bus Stand,N/A,3.4,N/A,INR 1890,N/A,21 Seats available,5 Single
1591,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),22:40,Lankala Palem,06h 35m,05:15,Bus stand,04-Aug,4.5,11,INR 1277,N/A,22 Seats available,6 Single
